Order_ID,Order_Date,Region,Segment,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Year,Month,Profit_Margin
ORD-102311,2024-01-31,South,Consumer,Electronics,Smartwatch,2,883.5,0.1,1757.28,386.6,2024,2024-01,0.22
ORD-104076,2024-01-31,East,Consumer,Home & Kitchen,Air Fryer,1,21.84,0.0,24.08,9.15,2024,2024-01,0.38
ORD-101676,2024-01-31,South,Consumer,Electronics,Smartphone,1,721.96,0.15,678.1,149.18,2024,2024-01,0.22
ORD-100326,2024-02-01,North,Small Business,Electronics,Smartwatch,4,896.9,0.1,4827.12,1061.97,2024,2024-02,0.22
ORD-100773,2024-02-01,South,Consumer,Home & Kitchen,Air Fryer,1,249.74,0.0,222.89,84.7,2024,2024-02,0.38
ORD-104396,2024-02-01,Central,Consumer,Electronics,Laptop,5,186.98,0.0,911.53,200.54,2024,2024-02,0.22
ORD-103512,2024-02-01,East,Consumer,Apparel,Cap,5,77.94,0.1,349.85,157.43,2024,2024-02,0.45
ORD-104876,2024-02-01,West,Corporate,Home & Kitchen,Blender,3,210.12,0.05,754.54,286.73,2024,2024-02,0.38
ORD-101121,2024-02-01,North,Small Business,Beauty,Moisturizer,2,53.07,0.1,98.87,54.38,2024,2024-02,0.55
ORD-102351,2024-02-01,Central,Corporate,Electronics,Headphones,5,476.48,0.0,2322.84,511.02,2024,2024-02,0.22
ORD-105112,2024-02-01,Central,Consumer,Apparel,Jacket,3,10.8,0.2,18.47,-63.36,2024,2024-02,-3.43
ORD-103185,2024-02-01,West,Small Business,Apparel,Sneakers,3,35.79,0.0,122.4,55.08,2024,2024-02,0.45
ORD-103601,2024-02-01,North,Consumer,Apparel,Jacket,3,18.78,0.0,61.55,27.7,2024,2024-02,0.45
ORD-101118,2024-02-01,East,Consumer,Home & Kitchen,Cookware Set,5,192.8,0.0,1062.81,403.87,2024,2024-02,0.38
ORD-103969,2024-02-01,East,Corporate,Electronics,Tablet,1,160.32,0.2,175.07,38.52,2024,2024-02,0.22
ORD-105633,2024-02-02,West,Corporate,Sports,Dumbbell Set,3,124.7,0.1,323.22,135.75,2024,2024-02,0.42
ORD-100772,2024-02-02,West,Consumer,Home & Kitchen,Cookware Set,4,20.99,0.05,100.5,38.19,2024,2024-02,0.38
ORD-104786,2024-02-02,West,Consumer,Apparel,Jeans,4,61.29,0.05,265.51,119.48,2024,2024-02,0.45
ORD-104692,2024-02-02,Central,Corporate,Beauty,Lipstick,4,23.68,0.05,60.74,33.41,2024,2024-02,0.55
ORD-102299,2024-02-03,South,Small Business,Beauty,Moisturizer,5,31.8,0.1,109.47,60.21,2024,2024-02,0.55
ORD-101274,2024-02-03,Central,Consumer,Sports,Running Shoes,2,66.34,0.0,79.61,33.44,2024,2024-02,0.42
ORD-104231,2024-02-03,Central,Consumer,Home & Kitchen,Cookware Set,3,54.2,0.1,115.24,43.79,2024,2024-02,0.38
ORD-101825,2024-02-03,East,Corporate,Electronics,Smartphone,1,859.91,0.0,1173.78,258.23,2024,2024-02,0.22
ORD-100048,2024-02-03,North,Corporate,Sports,Running Shoes,2,142.16,0.05,248.5,104.37,2024,2024-02,0.42
ORD-105586,2024-02-03,North,Corporate,Apparel,Jeans,3,84.39,0.0,276.59,124.47,2024,2024-02,0.45
ORD-105759,2024-02-03,North,Consumer,Apparel,T-Shirt,2,72.01,0.1,141.61,63.72,2024,2024-02,0.45
ORD-105467,2024-02-04,East,Consumer,Home & Kitchen,Blender,5,201.74,0.05,1056.49,401.47,2024,2024-02,0.38
ORD-104107,2024-02-04,East,Consumer,Beauty,Moisturizer,1,30.69,0.0,29.0,15.95,2024,2024-02,0.55
ORD-102960,2024-02-04,East,Consumer,Sports,Water Bottle,5,15.65,0.15,55.87,23.47,2024,2024-02,0.42
ORD-105190,2024-02-04,North,Small Business,Beauty,Lipstick,5,14.22,0.05,69.91,38.45,2024,2024-02,0.55
ORD-103093,2024-02-04,West,Consumer,Apparel,Sneakers,4,47.28,0.05,204.82,92.17,2024,2024-02,0.45
ORD-103640,2024-02-04,North,Consumer,Apparel,Cap,5,82.91,0.1,407.61,183.42,2024,2024-02,0.45
ORD-104768,2024-02-04,Central,Consumer,Home & Kitchen,Vacuum Cleaner,5,203.38,0.1,720.73,273.88,2024,2024-02,0.38
ORD-105018,2024-02-04,South,Corporate,Beauty,Moisturizer,5,23.09,0.0,88.32,48.58,2024,2024-02,0.55
ORD-104370,2024-02-04,Central,Corporate,Electronics,Smartphone,3,187.66,0.1,494.01,108.68,2024,2024-02,0.22
ORD-104585,2024-02-05,Central,Small Business,Sports,Water Bottle,4,11.6,0.1,25.06,10.53,2024,2024-02,0.42
ORD-105795,2024-02-05,North,Small Business,Home & Kitchen,Cookware Set,4,245.9,0.0,1187.7,451.33,2024,2024-02,0.38
ORD-100964,2024-02-05,North,Consumer,Apparel,T-Shirt,2,78.43,0.05,162.8,73.26,2024,2024-02,0.45
ORD-103400,2024-02-05,Central,Consumer,Apparel,Sneakers,5,24.26,0.3,60.5,-48.19,2024,2024-02,-0.797
ORD-101416,2024-02-05,West,Consumer,Beauty,Moisturizer,2,25.91,0.15,47.57,26.16,2024,2024-02,0.55
ORD-103739,2024-02-05,South,Consumer,Home & Kitchen,Vacuum Cleaner,5,61.67,0.0,275.2,104.58,2024,2024-02,0.38
ORD-101329,2024-02-05,West,Small Business,Sports,Water Bottle,4,42.34,0.15,138.2,58.04,2024,2024-02,0.42
ORD-105107,2024-02-06,South,Corporate,Electronics,Tablet,2,428.38,0.15,804.71,177.04,2024,2024-02,0.22
ORD-104597,2024-02-06,South,Consumer,Home & Kitchen,Blender,4,113.76,0.0,406.12,154.33,2024,2024-02,0.38
ORD-100203,2024-02-06,South,Consumer,Home & Kitchen,Vacuum Cleaner,5,128.28,0.05,543.83,206.66,2024,2024-02,0.38
ORD-101794,2024-02-06,North,Consumer,Beauty,Shampoo,3,48.84,0.05,144.07,79.24,2024,2024-02,0.55
ORD-102129,2024-02-07,West,Consumer,Sports,Dumbbell Set,4,17.28,0.3,46.45,19.51,2024,2024-02,0.42
ORD-101560,2024-02-07,East,Corporate,Beauty,Face Wash,4,13.29,0.15,42.7,23.48,2024,2024-02,0.55
ORD-102749,2024-02-07,Central,Consumer,Home & Kitchen,Air Fryer,4,117.22,0.0,369.24,140.31,2024,2024-02,0.38
ORD-100329,2024-02-07,West,Corporate,Home & Kitchen,Blender,2,160.61,0.2,323.79,123.04,2024,2024-02,0.38
ORD-102325,2024-02-07,Central,Consumer,Sports,Water Bottle,3,106.5,0.1,172.53,72.46,2024,2024-02,0.42
ORD-105415,2024-02-07,Central,Corporate,Beauty,Shampoo,5,28.08,0.0,94.77,52.12,2024,2024-02,0.55
ORD-102788,2024-02-08,North,Corporate,Electronics,Laptop,1,816.81,0.3,854.79,188.05,2024,2024-02,0.22
ORD-102437,2024-02-08,North,Consumer,Home & Kitchen,Blender,2,102.07,0.1,221.85,84.3,2024,2024-02,0.38
ORD-102463,2024-02-08,North,Consumer,Electronics,Smartphone,5,571.41,0.05,4057.73,892.7,2024,2024-02,0.22
ORD-105665,2024-02-08,West,Corporate,Electronics,Tablet,3,400.21,0.15,1592.04,350.25,2024,2024-02,0.22
ORD-100163,2024-02-08,South,Consumer,Apparel,Cap,4,19.12,0.0,61.76,27.79,2024,2024-02,0.45
ORD-105507,2024-02-08,North,Corporate,Beauty,Shampoo,5,55.25,0.1,257.33,141.53,2024,2024-02,0.55
ORD-104261,2024-02-08,North,Corporate,Apparel,Jacket,2,65.83,0.1,129.45,58.25,2024,2024-02,0.45
ORD-101900,2024-02-09,Central,Consumer,Electronics,Laptop,5,825.37,0.1,3621.31,796.69,2024,2024-02,0.22
ORD-104128,2024-02-09,East,Consumer,Beauty,Face Wash,3,36.48,0.0,103.42,56.88,2024,2024-02,0.55
ORD-100164,2024-02-09,North,Consumer,Apparel,T-Shirt,5,45.15,0.1,221.97,99.89,2024,2024-02,0.45
ORD-100679,2024-02-09,South,Consumer,Sports,Water Bottle,5,45.3,0.15,130.92,54.99,2024,2024-02,0.42
ORD-105555,2024-02-09,West,Small Business,Apparel,Cap,1,68.81,0.05,74.52,33.53,2024,2024-02,0.45
ORD-104952,2024-02-09,South,Consumer,Home & Kitchen,Blender,4,174.15,0.0,621.72,236.25,2024,2024-02,0.38
ORD-102952,2024-02-09,Central,Consumer,Apparel,Jacket,4,68.12,0.15,165.02,74.26,2024,2024-02,0.45
ORD-100645,2024-02-09,Central,Consumer,Sports,Yoga Mat,3,19.25,0.05,32.92,13.83,2024,2024-02,0.42
ORD-104881,2024-02-09,East,Consumer,Electronics,Headphones,1,176.11,0.05,228.37,50.24,2024,2024-02,0.22
ORD-104997,2024-02-10,West,Consumer,Sports,Cricket Bat,4,149.41,0.0,573.73,240.97,2024,2024-02,0.42
ORD-102564,2024-02-10,South,Small Business,Apparel,T-Shirt,4,67.44,0.2,174.26,78.42,2024,2024-02,0.45
ORD-103895,2024-02-10,East,Small Business,Sports,Running Shoes,5,22.71,0.2,76.31,32.05,2024,2024-02,0.42
ORD-105090,2024-02-10,North,Corporate,Sports,Running Shoes,5,70.21,0.15,274.52,115.3,2024,2024-02,0.42
ORD-101893,2024-02-10,Central,Corporate,Beauty,Face Wash,2,38.71,0.15,44.42,24.43,2024,2024-02,0.55
ORD-102430,2024-02-10,Central,Corporate,Electronics,Tablet,5,521.82,0.15,2162.29,475.7,2024,2024-02,0.22
ORD-102039,2024-02-11,South,Corporate,Sports,Water Bottle,4,46.22,0.1,113.15,47.52,2024,2024-02,0.42
ORD-101408,2024-02-11,East,Corporate,Home & Kitchen,Vacuum Cleaner,4,56.56,0.0,249.43,94.78,2024,2024-02,0.38
ORD-105477,2024-02-11,South,Consumer,Apparel,T-Shirt,2,71.26,0.0,115.08,51.79,2024,2024-02,0.45
ORD-104792,2024-02-11,North,Small Business,Home & Kitchen,Air Fryer,2,25.65,0.0,61.94,23.54,2024,2024-02,0.38
ORD-105714,2024-02-11,Central,Corporate,Electronics,Smartwatch,5,708.38,0.1,3108.02,683.76,2024,2024-02,0.22
ORD-105250,2024-02-11,East,Consumer,Electronics,Smartwatch,3,79.24,0.0,324.49,71.39,2024,2024-02,0.22
ORD-103143,2024-02-11,West,Consumer,Home & Kitchen,Air Fryer,2,60.9,0.1,138.12,52.49,2024,2024-02,0.38
ORD-100047,2024-02-11,North,Small Business,Electronics,Smartphone,5,169.36,0.0,1265.97,278.51,2024,2024-02,0.22
ORD-101442,2024-02-11,North,Small Business,Apparel,Jeans,4,75.81,0.1,298.16,134.17,2024,2024-02,0.45
ORD-102799,2024-02-12,North,Small Business,Electronics,Laptop,4,84.64,0.1,455.53,100.22,2024,2024-02,0.22
ORD-103478,2024-02-12,Central,Consumer,Beauty,Shampoo,3,50.68,0.0,102.63,56.45,2024,2024-02,0.55
ORD-103006,2024-02-12,East,Corporate,Sports,Dumbbell Set,5,116.32,0.0,488.54,205.19,2024,2024-02,0.42
ORD-100835,2024-02-12,East,Consumer,Sports,Dumbbell Set,1,98.0,0.15,69.97,29.39,2024,2024-02,0.42
ORD-102047,2024-02-13,South,Consumer,Apparel,Jacket,3,55.37,0.05,127.43,57.34,2024,2024-02,0.45
ORD-105615,2024-02-13,North,Consumer,Electronics,Laptop,5,281.4,0.15,1787.95,393.35,2024,2024-02,0.22
ORD-104566,2024-02-13,East,Consumer,Home & Kitchen,Air Fryer,4,226.62,0.15,849.49,322.81,2024,2024-02,0.38
ORD-103250,2024-02-13,East,Consumer,Home & Kitchen,Cookware Set,4,238.96,0.05,1001.12,380.43,2024,2024-02,0.38
ORD-100860,2024-02-13,East,Consumer,Electronics,Smartwatch,4,536.85,0.1,2638.08,580.38,2024,2024-02,0.22
ORD-103426,2024-02-13,West,Corporate,Sports,Dumbbell Set,4,64.31,0.0,246.95,103.72,2024,2024-02,0.42
ORD-102643,2024-02-13,West,Consumer,Home & Kitchen,Vacuum Cleaner,4,237.62,0.05,1137.72,432.33,2024,2024-02,0.38
ORD-101597,2024-02-13,East,Consumer,Electronics,Laptop,2,210.78,0.0,575.43,126.59,2024,2024-02,0.22
ORD-103939,2024-02-13,Central,Consumer,Home & Kitchen,Vacuum Cleaner,1,118.43,0.0,93.26,35.44,2024,2024-02,0.38
ORD-105493,2024-02-13,North,Consumer,Sports,Dumbbell Set,1,83.71,0.15,65.46,27.49,2024,2024-02,0.42
ORD-100500,2024-02-14,South,Consumer,Apparel,T-Shirt,5,64.7,0.0,261.23,117.55,2024,2024-02,0.45
ORD-105231,2024-02-14,West,Small Business,Apparel,Jacket,4,10.75,0.15,41.67,18.75,2024,2024-02,0.45
ORD-101212,2024-02-14,West,Consumer,Electronics,Laptop,3,845.02,0.1,3559.22,783.03,2024,2024-02,0.22
ORD-103848,2024-02-14,South,Small Business,Apparel,Jeans,4,58.34,0.0,188.44,84.8,2024,2024-02,0.45
ORD-100931,2024-02-15,East,Consumer,Beauty,Face Wash,2,7.72,0.15,12.4,6.82,2024,2024-02,0.55
ORD-101290,2024-02-15,East,Consumer,Electronics,Tablet,3,801.34,0.0,3281.49,721.93,2024,2024-02,0.22
ORD-104301,2024-02-15,East,Consumer,Sports,Cricket Bat,5,90.17,0.05,359.78,151.11,2024,2024-02,0.42
ORD-103926,2024-02-15,West,Corporate,Electronics,Smartwatch,5,79.5,0.0,620.1,136.42,2024,2024-02,0.22
ORD-103974,2024-02-15,Central,Consumer,Sports,Cricket Bat,4,122.98,0.1,265.64,111.57,2024,2024-02,0.42
ORD-105287,2024-02-15,Central,Consumer,Electronics,Headphones,4,742.34,0.0,2895.13,636.93,2024,2024-02,0.22
ORD-101890,2024-02-16,Central,Consumer,Sports,Dumbbell Set,3,94.74,0.0,170.53,71.62,2024,2024-02,0.42
ORD-101928,2024-02-16,West,Consumer,Beauty,Shampoo,1,27.08,0.0,29.25,16.09,2024,2024-02,0.55
ORD-105624,2024-02-16,East,Consumer,Apparel,Sneakers,3,52.33,0.3,109.62,49.33,2024,2024-02,0.45
ORD-105298,2024-02-16,West,Consumer,Home & Kitchen,Lamp,1,159.17,0.15,170.47,64.78,2024,2024-02,0.38
ORD-104136,2024-02-16,North,Consumer,Beauty,Lipstick,4,23.0,0.1,85.7,47.13,2024,2024-02,0.55
ORD-101362,2024-02-16,East,Corporate,Apparel,T-Shirt,1,23.49,0.0,23.43,10.54,2024,2024-02,0.45
ORD-101740,2024-02-16,South,Corporate,Sports,Cricket Bat,5,136.3,0.15,393.91,165.44,2024,2024-02,0.42
ORD-100311,2024-02-17,Central,Corporate,Apparel,T-Shirt,3,80.63,0.1,155.11,69.8,2024,2024-02,0.45
ORD-100236,2024-02-17,North,Corporate,Sports,Dumbbell Set,1,111.73,0.15,87.37,36.7,2024,2024-02,0.42
ORD-105733,2024-02-17,South,Consumer,Home & Kitchen,Cookware Set,2,37.61,0.1,60.42,22.96,2024,2024-02,0.38
ORD-104999,2024-02-18,South,Consumer,Electronics,Tablet,2,617.2,0.0,1364.01,300.08,2024,2024-02,0.22
ORD-103298,2024-02-18,West,Corporate,Sports,Water Bottle,4,74.67,0.0,286.73,120.43,2024,2024-02,0.42
ORD-102274,2024-02-18,East,Consumer,Beauty,Shampoo,5,6.15,0.2,23.25,12.79,2024,2024-02,0.55
ORD-102917,2024-02-18,North,Consumer,Sports,Dumbbell Set,4,79.7,0.15,249.3,104.71,2024,2024-02,0.42
ORD-102595,2024-02-18,South,Corporate,Sports,Cricket Bat,4,73.99,0.0,201.25,84.53,2024,2024-02,0.42
ORD-101014,2024-02-18,Central,Consumer,Apparel,Cap,1,77.63,0.1,49.78,22.4,2024,2024-02,0.45
ORD-104750,2024-02-18,West,Small Business,Sports,Yoga Mat,5,90.25,0.1,389.88,163.75,2024,2024-02,0.42
ORD-105125,2024-02-18,West,Consumer,Electronics,Smartphone,5,825.95,0.15,5476.05,1204.73,2024,2024-02,0.22
ORD-101704,2024-02-18,East,Consumer,Home & Kitchen,Cookware Set,5,191.95,0.0,1058.12,402.09,2024,2024-02,0.38
ORD-101036,2024-02-19,North,Consumer,Apparel,Jacket,5,78.67,0.0,429.73,193.38,2024,2024-02,0.45
ORD-104751,2024-02-19,West,Small Business,Sports,Dumbbell Set,4,52.79,0.0,202.71,85.14,2024,2024-02,0.42
ORD-102638,2024-02-19,East,Consumer,Beauty,Face Wash,1,59.98,0.0,56.68,31.17,2024,2024-02,0.55
ORD-103052,2024-02-19,North,Small Business,Beauty,Face Wash,5,39.65,0.05,194.93,107.21,2024,2024-02,0.55
ORD-102254,2024-02-20,South,Small Business,Electronics,Smartwatch,4,607.74,0.0,2686.21,590.97,2024,2024-02,0.22
ORD-105002,2024-02-20,West,Corporate,Home & Kitchen,Vacuum Cleaner,2,153.9,0.0,387.83,147.38,2024,2024-02,0.38
ORD-104919,2024-02-20,Central,Small Business,Apparel,Sneakers,5,35.22,0.15,106.65,47.99,2024,2024-02,0.45
ORD-104895,2024-02-20,West,Corporate,Home & Kitchen,Vacuum Cleaner,3,78.23,0.0,295.71,112.37,2024,2024-02,0.38
ORD-102169,2024-02-20,East,Corporate,Home & Kitchen,Cookware Set,1,157.27,0.0,173.39,65.89,2024,2024-02,0.38
ORD-103731,2024-02-20,East,Corporate,Electronics,Smartphone,4,885.9,0.0,4837.01,1064.14,2024,2024-02,0.22
ORD-100314,2024-02-20,South,Consumer,Beauty,Shampoo,3,5.48,0.0,12.58,6.92,2024,2024-02,0.55
ORD-103293,2024-02-20,Central,Consumer,Home & Kitchen,Lamp,3,33.39,0.05,74.94,28.48,2024,2024-02,0.38
ORD-101663,2024-02-21,Central,Corporate,Sports,Yoga Mat,5,139.5,0.15,355.72,149.4,2024,2024-02,0.42
ORD-100501,2024-02-21,North,Consumer,Sports,Running Shoes,5,149.26,0.0,686.6,288.37,2024,2024-02,0.42
ORD-100042,2024-02-21,West,Corporate,Sports,Yoga Mat,1,19.77,0.0,18.98,7.97,2024,2024-02,0.42
ORD-100127,2024-02-22,Central,Consumer,Beauty,Moisturizer,4,22.39,0.0,60.45,33.25,2024,2024-02,0.55
ORD-105704,2024-02-22,North,Consumer,Sports,Running Shoes,5,117.55,0.0,540.73,227.11,2024,2024-02,0.42
ORD-102307,2024-02-22,South,Small Business,Apparel,Jeans,5,55.06,0.0,222.3,100.03,2024,2024-02,0.45
ORD-105948,2024-02-22,North,Consumer,Electronics,Smartwatch,4,94.53,0.0,565.29,124.36,2024,2024-02,0.22
ORD-104807,2024-02-22,West,Consumer,Apparel,Sneakers,4,55.09,0.05,238.65,107.39,2024,2024-02,0.45
ORD-102026,2024-02-22,Central,Consumer,Beauty,Lipstick,1,30.91,0.05,19.82,10.9,2024,2024-02,0.55
ORD-105145,2024-02-23,East,Consumer,Sports,Water Bottle,3,21.93,0.1,49.74,20.89,2024,2024-02,0.42
ORD-101886,2024-02-23,West,Consumer,Apparel,Jeans,1,10.86,0.0,12.38,5.57,2024,2024-02,0.45
ORD-100381,2024-02-23,North,Consumer,Apparel,T-Shirt,1,30.34,0.05,31.49,14.17,2024,2024-02,0.45
ORD-105912,2024-02-23,South,Corporate,Beauty,Moisturizer,5,42.29,0.2,129.41,71.18,2024,2024-02,0.55
ORD-100029,2024-02-23,South,Consumer,Electronics,Smartphone,5,120.73,0.1,600.33,132.07,2024,2024-02,0.22
ORD-105038,2024-02-23,East,Consumer,Apparel,Jacket,4,19.16,0.0,76.45,34.4,2024,2024-02,0.45
ORD-101631,2024-02-23,Central,Corporate,Apparel,Jacket,5,50.31,0.05,170.27,76.62,2024,2024-02,0.45
ORD-102013,2024-02-24,South,Consumer,Apparel,Jacket,2,28.48,0.05,43.7,19.66,2024,2024-02,0.45
ORD-103466,2024-02-24,West,Consumer,Beauty,Shampoo,3,43.98,0.0,142.5,78.38,2024,2024-02,0.55
ORD-100918,2024-02-24,North,Small Business,Electronics,Smartwatch,1,652.37,0.0,975.29,214.56,2024,2024-02,0.22
ORD-102382,2024-02-24,South,Consumer,Home & Kitchen,Cookware Set,2,178.54,0.0,318.69,121.1,2024,2024-02,0.38
ORD-103814,2024-02-24,West,Corporate,Home & Kitchen,Blender,1,177.45,0.15,190.05,72.22,2024,2024-02,0.38
ORD-103740,2024-02-25,West,Small Business,Home & Kitchen,Blender,4,97.51,0.0,491.45,186.75,2024,2024-02,0.38
ORD-100056,2024-02-25,South,Consumer,Beauty,Face Wash,4,55.82,0.05,162.27,89.25,2024,2024-02,0.55
ORD-104890,2024-02-25,South,Consumer,Beauty,Face Wash,4,12.63,0.1,34.78,19.13,2024,2024-02,0.55
ORD-103301,2024-02-25,West,Consumer,Sports,Yoga Mat,1,131.33,0.15,107.17,45.01,2024,2024-02,0.42
ORD-103516,2024-02-25,South,Consumer,Beauty,Moisturizer,2,32.99,0.15,42.9,23.6,2024,2024-02,0.55
ORD-100440,2024-02-26,South,Corporate,Sports,Running Shoes,1,92.69,0.1,56.73,23.83,2024,2024-02,0.42
ORD-100452,2024-02-26,South,Corporate,Electronics,Laptop,1,385.98,0.15,362.53,79.76,2024,2024-02,0.22
ORD-103452,2024-02-26,East,Consumer,Beauty,Face Wash,3,11.52,0.0,32.66,17.96,2024,2024-02,0.55
ORD-104656,2024-02-26,South,Consumer,Beauty,Lipstick,2,20.91,0.05,30.39,16.71,2024,2024-02,0.55
ORD-104936,2024-02-26,East,Consumer,Beauty,Perfume,4,56.35,0.05,202.35,111.29,2024,2024-02,0.55
ORD-102187,2024-02-26,North,Consumer,Electronics,Headphones,5,88.96,0.0,664.98,146.3,2024,2024-02,0.22
ORD-105062,2024-02-26,East,Consumer,Home & Kitchen,Blender,1,57.2,0.0,63.06,23.96,2024,2024-02,0.38
ORD-104299,2024-02-26,West,Small Business,Home & Kitchen,Cookware Set,2,128.69,0.05,308.08,117.07,2024,2024-02,0.38
ORD-103085,2024-02-26,Central,Consumer,Sports,Water Bottle,1,94.46,0.0,56.68,23.81,2024,2024-02,0.42
ORD-103035,2024-02-26,South,Consumer,Home & Kitchen,Blender,4,49.66,0.1,159.56,60.63,2024,2024-02,0.38
ORD-105524,2024-02-26,Central,Small Business,Beauty,Lipstick,4,10.6,0.1,25.76,14.17,2024,2024-02,0.55
ORD-100417,2024-02-27,East,Consumer,Apparel,T-Shirt,5,52.4,0.15,222.14,99.96,2024,2024-02,0.45
ORD-101789,2024-02-27,North,Small Business,Beauty,Shampoo,3,51.73,0.1,144.56,79.51,2024,2024-02,0.55
ORD-101291,2024-02-27,West,Consumer,Apparel,Sneakers,5,47.71,0.0,271.95,122.38,2024,2024-02,0.45
ORD-103487,2024-02-27,Central,Corporate,Home & Kitchen,Air Fryer,1,198.01,0.1,140.34,53.33,2024,2024-02,0.38
ORD-103403,2024-02-27,Central,Corporate,Beauty,Moisturizer,2,16.89,0.1,20.52,11.29,2024,2024-02,0.55
ORD-104824,2024-02-27,East,Corporate,Home & Kitchen,Vacuum Cleaner,5,168.6,0.15,790.0,300.2,2024,2024-02,0.38
ORD-101818,2024-02-27,West,Consumer,Home & Kitchen,Lamp,4,19.79,0.05,94.75,36.01,2024,2024-02,0.38
ORD-100301,2024-02-27,Central,Corporate,Beauty,Perfume,5,30.52,0.15,87.55,48.15,2024,2024-02,0.55
ORD-103269,2024-02-27,South,Small Business,Home & Kitchen,Vacuum Cleaner,3,169.71,0.0,454.4,172.67,2024,2024-02,0.38
ORD-105465,2024-02-28,South,Consumer,Electronics,Headphones,2,366.98,0.1,729.92,160.58,2024,2024-02,0.22
ORD-104390,2024-02-28,North,Consumer,Beauty,Perfume,4,13.13,0.15,46.2,25.41,2024,2024-02,0.55
ORD-105620,2024-02-28,South,Corporate,Sports,Running Shoes,1,54.64,0.2,29.72,12.48,2024,2024-02,0.42
ORD-101197,2024-02-28,Central,Consumer,Electronics,Smartphone,4,765.36,0.05,2835.66,623.85,2024,2024-02,0.22
ORD-105831,2024-02-28,Central,Consumer,Apparel,Jacket,1,55.28,0.15,33.48,15.07,2024,2024-02,0.45
ORD-105850,2024-02-29,Central,Consumer,Electronics,Laptop,5,769.47,0.1,3376.05,742.73,2024,2024-02,0.22
ORD-103308,2024-02-29,West,Corporate,Sports,Dumbbell Set,5,28.29,0.0,135.79,57.03,2024,2024-02,0.42
ORD-100565,2024-02-29,West,Consumer,Electronics,Smartphone,4,431.7,0.2,2155.05,474.11,2024,2024-02,0.22
ORD-105419,2024-02-29,North,Consumer,Electronics,Headphones,4,131.85,0.1,709.62,156.12,2024,2024-02,0.22
ORD-102204,2024-02-29,West,Consumer,Home & Kitchen,Cookware Set,4,151.08,0.05,723.37,274.88,2024,2024-02,0.38
ORD-100741,2024-02-29,East,Corporate,Sports,Running Shoes,2,25.99,0.15,37.11,15.59,2024,2024-02,0.42
ORD-101150,2024-02-29,Central,Corporate,Beauty,Face Wash,4,22.05,0.1,53.58,29.47,2024,2024-02,0.55
ORD-101033,2024-02-29,South,Corporate,Sports,Dumbbell Set,3,137.33,0.1,252.14,105.9,2024,2024-02,0.42
ORD-103889,2024-02-29,North,Consumer,Beauty,Perfume,5,53.36,0.05,262.33,144.28,2024,2024-02,0.55
ORD-104586,2024-02-29,Central,Corporate,Apparel,Sneakers,2,86.79,0.0,123.68,55.66,2024,2024-02,0.45
ORD-104444,2024-02-29,South,Consumer,Electronics,Headphones,3,758.4,0.05,2388.39,525.45,2024,2024-02,0.22
ORD-104564,2024-02-29,East,Corporate,Apparel,T-Shirt,4,82.88,0.0,330.69,148.81,2024,2024-02,0.45
ORD-101688,2024-02-29,North,Consumer,Home & Kitchen,Vacuum Cleaner,4,91.79,0.1,399.01,151.62,2024,2024-02,0.38
ORD-100576,2024-02-29,North,Consumer,Electronics,Smartwatch,1,806.53,0.3,844.03,185.69,2024,2024-02,0.22
ORD-103706,2024-03-01,Central,Consumer,Electronics,Smartwatch,2,398.71,0.0,777.48,171.05,2024,2024-03,0.22
ORD-101517,2024-03-01,North,Corporate,Electronics,Laptop,1,243.52,0.2,291.25,64.07,2024,2024-03,0.22
ORD-102402,2024-03-01,East,Consumer,Home & Kitchen,Blender,1,85.56,0.15,80.18,30.47,2024,2024-03,0.38
ORD-103355,2024-03-01,West,Corporate,Beauty,Face Wash,3,58.12,0.0,188.31,103.57,2024,2024-03,0.55
ORD-102711,2024-03-01,West,Consumer,Apparel,T-Shirt,2,64.04,0.0,146.01,65.7,2024,2024-03,0.45
ORD-100227,2024-03-01,East,Corporate,Home & Kitchen,Air Fryer,1,38.72,0.05,40.55,15.41,2024,2024-03,0.38
ORD-105855,2024-03-01,West,Consumer,Sports,Water Bottle,3,25.67,0.0,73.93,31.05,2024,2024-03,0.42
ORD-103934,2024-03-02,South,Corporate,Apparel,Jacket,4,48.58,0.0,156.91,70.61,2024,2024-03,0.45
ORD-105598,2024-03-02,South,Consumer,Apparel,T-Shirt,4,84.0,0.2,217.06,97.68,2024,2024-03,0.45
ORD-104711,2024-03-02,South,Small Business,Apparel,Cap,3,56.84,0.05,130.81,58.86,2024,2024-03,0.45
ORD-101785,2024-03-02,South,Corporate,Beauty,Perfume,1,36.73,0.2,22.48,12.36,2024,2024-03,0.55
ORD-102660,2024-03-02,South,Consumer,Sports,Yoga Mat,5,143.15,0.1,438.04,183.98,2024,2024-03,0.42
ORD-101562,2024-03-02,South,Consumer,Home & Kitchen,Cookware Set,3,77.35,0.2,165.68,62.96,2024,2024-03,0.38
ORD-103812,2024-03-02,East,Small Business,Apparel,Cap,5,36.25,0.05,171.76,77.29,2024,2024-03,0.45
ORD-104023,2024-03-02,West,Corporate,Beauty,Lipstick,2,28.11,0.05,57.68,31.72,2024,2024-03,0.55
ORD-102847,2024-03-02,Central,Consumer,Beauty,Face Wash,2,45.06,0.1,54.75,30.11,2024,2024-03,0.55
